ID,Unique_Reference,Price,Date,Postcode,House_Type,Status_N,Tenure_Type,House_Number,Flat_Number,Street_Name,Area,City,Region,County,A,A.1,Quarter,Education_Growth_Rate,Bank_Growth_Rate,GDP_Growth_Rate
3793884,{2ACACE8D-9AC2-295E-E063-4804A8C0B0EB},160000,2024-12-19 00:00,CR0 9LL,F,N,L,46,,PENNYCROFT,,CROYDON,CROYDON,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793885,{2ACACE8D-9AC3-295E-E063-4804A8C0B0EB},115070,2024-10-01 00:00,SE25 6HD,O,N,F,1A,,ALBION PLACE,,LONDON,CROYDON,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793886,{2ACACE8D-9AC4-295E-E063-4804A8C0B0EB},651000,2024-11-29 00:00,BR6 8JY,D,N,F,39,,FAIRBANK AVENUE,,ORPINGTON,BROMLEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793887,{1C3E72FE-659F-F410-E063-4804A8C0DFA6},523000,2024-02-09 00:00,NW9 9LN,S,N,F,88,,SANDHURST ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793888,{1C3E72FE-65A0-F410-E063-4804A8C0DFA6},625000,2024-02-23 00:00,HA9 9PP,S,N,F,2,,MAYFIELDS CLOSE,,WEMBLEY,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793889,{1C3E72FE-65A2-F410-E063-4804A8C0DFA6},2350000,2024-05-31 00:00,W4 4NR,S,N,F,18,,WAVENDON AVENUE,,LONDON,HOUNSLOW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793890,{1C3E72FE-65A3-F410-E063-4804A8C0DFA6},650000,2024-05-31 00:00,N17 6RQ,T,N,F,40,,ELMHURST ROAD,TOTTENHAM,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793891,{1C3E72FE-65A4-F410-E063-4804A8C0DFA6},630000,2024-05-31 00:00,EN1 2HP,S,N,F,6,,PARK AVENUE,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793892,{1C3E72FE-65A5-F410-E063-4804A8C0DFA6},500000,2024-02-05 00:00,HA9 6PY,T,N,F,148,,VICTORIA AVENUE,,WEMBLEY,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793893,{1C3E72FE-65A8-F410-E063-4804A8C0DFA6},695000,2024-05-24 00:00,UB10 8RH,S,N,F,20,,AUSTINS LANE,ICKENHAM,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793894,{1C3E72FE-65A9-F410-E063-4804A8C0DFA6},950000,2024-06-14 00:00,TW12 3JL,S,N,F,7,,DEAN ROAD,,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793895,{1C3E72FE-65AB-F410-E063-4804A8C0DFA6},580000,2024-02-07 00:00,UB10 8RH,S,N,F,18,,AUSTINS LANE,ICKENHAM,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793896,{1C3E72FE-65AC-F410-E063-4804A8C0DFA6},715000,2024-03-05 00:00,TW2 6JD,S,N,F,27,,PAULINE CRESCENT,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793897,{1C3E72FE-65AD-F410-E063-4804A8C0DFA6},675000,2024-02-29 00:00,N22 7DD,T,N,F,7,,EASTERN ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793898,{1C3E72FE-65AE-F410-E063-4804A8C0DFA6},1280000,2024-06-13 00:00,NW6 7HH,T,N,F,110,,GLENGALL ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793899,{1C3E72FE-65AF-F410-E063-4804A8C0DFA6},715000,2024-06-20 00:00,HA6 1RE,S,N,F,128,,NORTHWOOD WAY,,NORTHWOOD,HILLINGDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793900,{1C3E72FE-65B1-F410-E063-4804A8C0DFA6},485000,2024-01-12 00:00,EN3 4RQ,T,N,F,29,,SEDCOTE ROAD,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793901,{1C3E72FE-65B2-F410-E063-4804A8C0DFA6},675000,2024-05-10 00:00,TW12 3JR,S,N,F,102,,BUCKINGHAM ROAD,,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793902,{1C3E72FE-65B3-F410-E063-4804A8C0DFA6},380000,2024-05-24 00:00,EN3 5NE,T,N,F,15,,SHAW ROAD,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793903,{1C3E72FE-65B4-F410-E063-4804A8C0DFA6},492500,2024-02-15 00:00,N9 7JH,T,N,F,28,,SOUTH ROAD,,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793904,{1C3E72FE-65B5-F410-E063-4804A8C0DFA6},290000,2024-05-14 00:00,UB6 8QL,S,N,F,697,,GREENFORD ROAD,,GREENFORD,EALING,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793905,{1C3E72FE-65B6-F410-E063-4804A8C0DFA6},1940000,2024-02-02 00:00,W3 6HN,T,N,F,74,,GOLDSMITH AVENUE,,LONDON,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793906,{1C3E72FE-65B7-F410-E063-4804A8C0DFA6},527000,2024-01-29 00:00,UB4 0DP,T,N,F,12,,BEDFORD AVENUE,,HAYES,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793907,{1C3E72FE-65B9-F410-E063-4804A8C0DFA6},390000,2024-02-23 00:00,EN1 4HT,T,N,F,14,,MONROE CRESCENT,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793908,{1C3E72FE-65BA-F410-E063-4804A8C0DFA6},495000,2024-02-15 00:00,UB4 8BS,S,N,F,315,,KINGSHILL AVENUE,,HAYES,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793909,{1C3E72FE-6B26-F410-E063-4804A8C0DFA6},570000,2024-04-24 00:00,SW6 6SD,F,N,L,48,,DANEHURST STREET,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793910,{1C3E72FE-6B2A-F410-E063-4804A8C0DFA6},880000,2024-02-05 00:00,HA7 3JA,D,N,F,TANGLEWOOD LODGE,1,TANGLEWOOD CLOSE,,STANMORE,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793911,{1C3E72FE-6B2F-F410-E063-4804A8C0DFA6},1925000,2024-04-12 00:00,NW3 5AB,F,N,L,"ROSSLYN HEIGHTS, 2",FLAT 5,BELSIZE LANE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793912,{1C3E72FE-6B30-F410-E063-4804A8C0DFA6},420000,2024-05-24 00:00,W9 2EP,F,N,L,159C,,SHIRLAND ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793913,{1C3E72FE-6B31-F410-E063-4804A8C0DFA6},825000,2024-01-26 00:00,E17 6AF,T,N,F,81,,GLOUCESTER ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793914,{1C3E72FE-6B32-F410-E063-4804A8C0DFA6},1275000,2024-04-22 00:00,SW7 5LT,F,N,L,9 - 11,FLAT 11,MANSON PLACE,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793915,{1C3E72FE-6B33-F410-E063-4804A8C0DFA6},810000,2024-02-05 00:00,NW6 1LL,F,N,L,CUMBERLAND MANSIONS,FLAT 11,WEST END LANE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793916,{1C3E72FE-6B34-F410-E063-4804A8C0DFA6},580000,2024-05-24 00:00,NW3 7AA,F,N,L,"OSPREY COURT, 256 - 258A",FLAT 10,FINCHLEY ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793917,{1C3E72FE-6B35-F410-E063-4804A8C0DFA6},1900000,2024-05-24 00:00,SW7 5JU,F,N,L,80,FLAT 4,QUEEN'S GATE,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793918,{1C3E72FE-6B38-F410-E063-4804A8C0DFA6},930000,2024-05-13 00:00,NW2 1QB,S,N,F,121,,CHEVIOT GARDENS,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793919,{1C3E72FE-6B3A-F410-E063-4804A8C0DFA6},725000,2024-05-07 00:00,EN5 5DP,S,N,F,6,,ABBOTTS ROAD,NEW BARNET,BARNET,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793920,{1C3E72FE-6B3B-F410-E063-4804A8C0DFA6},1650000,2024-06-07 00:00,SW6 4EY,F,N,L,CLARIDGE COURT,FLAT 11,MUNSTER ROAD,FULHAM,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793921,{1C3E72FE-6B3C-F410-E063-4804A8C0DFA6},695000,2024-02-01 00:00,NW9 9PS,T,N,F,113,,CRUNDALE AVENUE,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793922,{1C3E72FE-6B3D-F410-E063-4804A8C0DFA6},545000,2024-05-23 00:00,W3 7DT,T,N,F,106,,OLD OAK COMMON LANE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793923,{1C3E72FE-6B3E-F410-E063-4804A8C0DFA6},420000,2024-05-30 00:00,N19 5JL,F,N,L,6C,,HARGRAVE PARK,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793924,{1C3E72FE-6B3F-F410-E063-4804A8C0DFA6},960000,2024-05-31 00:00,W1T 2AH,F,N,L,13,FLAT 3,TOTTENHAM STREET,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793925,{1C3E72FE-6B40-F410-E063-4804A8C0DFA6},625000,2024-05-29 00:00,W9 3DY,T,N,F,18,,SHIRLAND MEWS,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793926,{1C3E72FE-6B41-F410-E063-4804A8C0DFA6},650000,2024-05-31 00:00,HA9 6NX,S,N,F,17,,GRITTLETON AVENUE,,WEMBLEY,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793927,{1C3E72FE-6B42-F410-E063-4804A8C0DFA6},585000,2024-05-03 00:00,SW10 0TU,F,N,L,493,FLAT 1,KINGS ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793928,{1C3E72FE-6B43-F410-E063-4804A8C0DFA6},1060000,2024-05-14 00:00,N14 5AS,T,N,F,34,,ARLINGTON ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793929,{1C3E72FE-6B44-F410-E063-4804A8C0DFA6},320000,2024-05-31 00:00,HA2 0DZ,F,N,L,9,,PAVILION LODGE,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793930,{1C3E72FE-6B46-F410-E063-4804A8C0DFA6},650000,2024-06-13 00:00,N7 0JE,F,N,L,39B - 39D,,HILLDROP ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793931,{1C3E72FE-6B47-F410-E063-4804A8C0DFA6},1300000,2024-05-23 00:00,NW8 9JT,F,N,L,ELM TREE COURT,FLAT 1,ELM TREE ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793932,{1C3E72FE-6B48-F410-E063-4804A8C0DFA6},512000,2024-06-10 00:00,NW6 4RN,F,N,L,CAMPDEN HOUSE,FLAT 14,HARBEN ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793933,{1C3E72FE-6B4A-F410-E063-4804A8C0DFA6},520000,2024-05-31 00:00,NW5 4HA,F,N,L,25,FLAT A,HERBERT STREET,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793934,{1C3E72FE-6B4B-F410-E063-4804A8C0DFA6},240000,2024-06-14 00:00,N1 0LG,F,N,L,8,,COWDENBEATH PATH,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793935,{1C3E72FE-6B4C-F410-E063-4804A8C0DFA6},615000,2024-04-18 00:00,NW8 7AU,F,N,L,"NEWTON COURT, 132",FLAT 1,ALLITSEN ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793936,{1C3E72FE-6B4D-F410-E063-4804A8C0DFA6},380000,2024-02-07 00:00,W10 5UG,F,N,L,34,FLAT 12,OXFORD GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793937,{1C3E72FE-6B4E-F410-E063-4804A8C0DFA6},775000,2024-02-23 00:00,W9 3AB,F,N,L,9A,,BRAVINGTON ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793938,{1C3E72FE-6B4F-F410-E063-4804A8C0DFA6},785000,2024-02-29 00:00,SW6 3UW,F,N,L,HURLINGHAM COURT,FLAT 34A,RANELAGH GARDENS,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793939,{1C3E72FE-6B50-F410-E063-4804A8C0DFA6},358000,2024-05-24 00:00,SW10 0BP,F,N,L,LACLAND HOUSE,FLAT 31,CREMORNE ESTATE,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793940,{1C3E72FE-65BB-F410-E063-4804A8C0DFA6},1750000,2024-02-12 00:00,W5 1BA,D,N,F,ROOKERY NOOK,,BRUNNER ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793941,{1C3E72FE-65BC-F410-E063-4804A8C0DFA6},400000,2024-06-20 00:00,TW2 7DL,S,N,L,22,,WARREN ROAD,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793942,{1C3E72FE-65BE-F410-E063-4804A8C0DFA6},1050000,2024-01-19 00:00,W5 4TA,T,N,F,14,,LOTHAIR ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793943,{1C3E72FE-65BF-F410-E063-4804A8C0DFA6},587500,2024-05-03 00:00,TW2 5UJ,S,N,F,8,,HOSPITAL BRIDGE ROAD,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793944,{1C3E72FE-65C0-F410-E063-4804A8C0DFA6},475000,2024-01-31 00:00,UB4 8NL,S,N,F,7,,GROSVENOR AVENUE,,HAYES,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793945,{1C3E72FE-65C2-F410-E063-4804A8C0DFA6},510000,2024-01-19 00:00,UB4 8NB,S,N,F,69,,ADELPHI CRESCENT,,HAYES,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793946,{1C3E72FE-65C3-F410-E063-4804A8C0DFA6},535000,2024-05-23 00:00,UB8 2JD,S,N,F,33,,IVER LANE,,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793947,{1C3E72FE-65C4-F410-E063-4804A8C0DFA6},1100000,2024-02-06 00:00,N3 3PB,D,N,F,187,,REGENTS PARK ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793948,{1C3E72FE-65C5-F410-E063-4804A8C0DFA6},903000,2024-02-08 00:00,NW10 8AR,T,N,F,55,,MINET AVENUE,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793949,{1C3E72FE-65C6-F410-E063-4804A8C0DFA6},1025000,2024-06-07 00:00,N21 1DD,S,N,F,65,,CHEYNE WALK,,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793950,{1C3E72FE-65C7-F410-E063-4804A8C0DFA6},495000,2024-05-15 00:00,TW14 9RD,S,N,F,81,,ORCHARD AVENUE,,FELTHAM,HOUNSLOW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793951,{1C3E72FE-65C8-F410-E063-4804A8C0DFA6},275000,2024-05-03 00:00,EN1 4AN,T,N,F,351,,CARTERHATCH LANE,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793952,{1C3E72FE-65C9-F410-E063-4804A8C0DFA6},760000,2024-02-29 00:00,UB2 4HJ,S,N,F,71,,SHAFTESBURY AVENUE,,SOUTHALL,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793953,{1C3E72FE-65CA-F410-E063-4804A8C0DFA6},815000,2024-05-24 00:00,NW2 6RJ,D,N,F,28,,PARKSIDE,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793954,{1C3E72FE-65CB-F410-E063-4804A8C0DFA6},475000,2024-02-01 00:00,HA2 9JH,T,N,F,120,,KINGS ROAD,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793955,{1C3E72FE-65CC-F410-E063-4804A8C0DFA6},475000,2024-01-29 00:00,UB2 5TT,T,N,F,58,,WENTWORTH ROAD,,SOUTHALL,HOUNSLOW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793956,{1C3E72FE-65CD-F410-E063-4804A8C0DFA6},1075000,2024-02-16 00:00,N8 9HN,T,N,F,21,,DRYLANDS ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793957,{1C3E72FE-65CE-F410-E063-4804A8C0DFA6},630000,2024-02-20 00:00,TW12 2NT,S,N,F,10,,PRIORY ROAD,,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793958,{1C3E72FE-65D0-F410-E063-4804A8C0DFA6},450000,2024-02-21 00:00,TW13 4LT,S,N,F,50,,BEDFONT ROAD,,FELTHAM,HOUNSLOW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793959,{1C3E72FE-65D1-F410-E063-4804A8C0DFA6},1040000,2024-03-04 00:00,NW7 4RE,D,N,F,105,,SUNNYFIELD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793960,{1C3E72FE-65D2-F410-E063-4804A8C0DFA6},535000,2024-05-13 00:00,TW3 2JN,S,N,F,21,,WHITTON DENE,WHITTON,HOUNSLOW,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793961,{1C3E72FE-65D3-F410-E063-4804A8C0DFA6},1100000,2024-06-06 00:00,NW11 9HJ,S,N,F,44,,WESTERN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793962,{1C3E72FE-65D4-F410-E063-4804A8C0DFA6},460000,2024-05-17 00:00,TW13 7BU,T,N,F,2,,ELMGATE AVENUE,,FELTHAM,HOUNSLOW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793963,{1C3E72FE-65D5-F410-E063-4804A8C0DFA6},557500,2024-04-15 00:00,UB8 2AX,S,N,F,44,,FERNDALE CRESCENT,,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793964,{1C3E72FE-65D6-F410-E063-4804A8C0DFA6},550000,2024-01-04 00:00,HA8 7PQ,S,N,F,23,,FERNHURST GARDENS,,EDGWARE,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793965,{1C3E72FE-65D7-F410-E063-4804A8C0DFA6},308000,2024-05-31 00:00,HA2 8AN,F,N,L,SHERWOOD COURT,6,EASTCOTE AVENUE,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793966,{1C3E72FE-65D9-F410-E063-4804A8C0DFA6},667500,2024-05-21 00:00,NW11 9EH,T,N,F,65,,HAMILTON ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793967,{1C3E72FE-65DA-F410-E063-4804A8C0DFA6},800000,2024-06-07 00:00,N4 1LE,T,N,F,46,,KIMBERLEY GARDENS,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793968,{1C3E72FE-65DB-F410-E063-4804A8C0DFA6},363500,2024-01-17 00:00,N18 2DL,T,N,F,50,,DYSONS ROAD,UPPER EDMONTON,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793969,{1C3E72FE-65DC-F410-E063-4804A8C0DFA6},677000,2024-04-08 00:00,HA8 6SD,S,N,F,91,,CHEYNEYS AVENUE,,EDGWARE,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793970,{1C3E72FE-65DD-F410-E063-4804A8C0DFA6},1750000,2024-01-31 00:00,HA7 3AU,D,N,F,44,,WINSCOMBE WAY,,STANMORE,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793971,{1C3E72FE-65DE-F410-E063-4804A8C0DFA6},735000,2024-01-10 00:00,N8 0ET,T,N,F,105,,SYDNEY ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793972,{1C3E72FE-65DF-F410-E063-4804A8C0DFA6},812500,2024-01-30 00:00,NW7 3DT,S,N,F,20,,HOLMWOOD GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793973,{1C3E72FE-65E1-F410-E063-4804A8C0DFA6},452000,2024-02-01 00:00,UB7 0JR,S,N,F,11,,CHITTERFIELD GATE,SIPSON,WEST DRAYTON,HILLINGDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793974,{1C3E72FE-6B51-F410-E063-4804A8C0DFA6},380000,2024-01-19 00:00,N21 1JX,F,N,L,"HOWITT LODGE, 6",3,EVERSLEY PARK ROAD,,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793975,{1C3E72FE-6B52-F410-E063-4804A8C0DFA6},577500,2024-05-23 00:00,NW1 1LL,F,N,L,WELLESLEY HOUSE,FLAT 25,CHURCHWAY,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793976,{1C3E72FE-6B53-F410-E063-4804A8C0DFA6},845000,2024-02-22 00:00,N3 2DH,T,N,F,14,,CLAVERLEY GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793977,{1C3E72FE-6B54-F410-E063-4804A8C0DFA6},675000,2024-05-31 00:00,N19 3NN,F,N,L,48A,,DAVENANT ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793978,{1C3E72FE-6B55-F410-E063-4804A8C0DFA6},961000,2024-05-31 00:00,N7 8BA,T,N,F,59,,CORNELIA STREET,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793979,{1C3E72FE-6B56-F410-E063-4804A8C0DFA6},450000,2024-02-26 00:00,N2 8BD,F,N,L,17D,,MARKET PLACE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793980,{1C3E72FE-6B58-F410-E063-4804A8C0DFA6},1050000,2024-05-16 00:00,W5 4TU,D,N,F,73,,OVERDALE ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793981,{1C3E72FE-6B5A-F410-E063-4804A8C0DFA6},540000,2024-05-31 00:00,RM7 7BA,S,N,F,34,,OAK STREET,,ROMFORD,HAVERING,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793982,{1C3E72FE-6B5B-F410-E063-4804A8C0DFA6},417500,2024-02-12 00:00,NW8 9HD,F,N,L,40,,SCOTT ELLIS GARDENS,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793983,{1C3E72FE-6B5C-F410-E063-4804A8C0DFA6},1560000,2024-02-02 00:00,SW1Y 6NP,F,N,L,76,FLAT 12,JERMYN STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793984,{1C3E72FE-6B5D-F410-E063-4804A8C0DFA6},360000,2024-05-30 00:00,NW3 7LT,F,N,L,1A,,BRANCH HILL,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793985,{2ACACE8D-953E-295E-E063-4804A8C0B0EB},347500,2024-11-14 00:00,TW7 6EH,S,N,F,17,,WEAVERS CLOSE,,ISLEWORTH,HOUNSLOW,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793986,{2ACACE8D-953F-295E-E063-4804A8C0B0EB},535000,2024-10-30 00:00,UB3 1SB,O,N,F,10,,ST ANSELMS ROAD,,HAYES,HILLINGDON,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793987,{2ACACE8D-9540-295E-E063-4804A8C0B0EB},2300000,2024-11-13 00:00,NW4 4PN,O,N,F,"THE MIDLAND HOTEL PUBLIC HOUSE, 29",,STATION ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793988,{2ACACE8D-9541-295E-E063-4804A8C0B0EB},480000,2024-10-25 00:00,HA1 4DL,T,N,F,15,,SPRINGWAY,,HARROW,HARROW,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793989,{2ACACE8D-9542-295E-E063-4804A8C0B0EB},600000,2024-12-13 00:00,TW3 3TE,S,N,F,35,,ROSEVILLE AVENUE,,HOUNSLOW,HOUNSLOW,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793990,{2ACACE8D-9543-295E-E063-4804A8C0B0EB},1425000,2024-06-10 00:00,W8 6PA,T,N,F,20A,,PEMBROKE SQUARE,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3793991,{2ACACE8D-9544-295E-E063-4804A8C0B0EB},475000,2024-12-03 00:00,NW6 6RY,F,N,L,99,FLAT 1,BRONDESBURY ROAD,,LONDON,BRENT,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
