Region,House_Type,Year,Price,Growth
Sutton,F,2004,153435.402,6.061339474
Sutton,F,2005,160653.6287,4.704407572
Sutton,F,2006,167186.2852,4.066298755
Sutton,F,2007,185186.8494,10.76677083
Sutton,F,2008,186331.0639,0.617870263
Sutton,F,2009,158230.3112,-15.0810885
Sutton,F,2010,170294.2558,7.624294302
Sutton,F,2011,173553.3885,1.913824216
Sutton,F,2012,176372.4093,1.624296033
Sutton,F,2013,188090.1874,6.643770482
Sutton,F,2014,214855.1395,14.22985031
Sutton,F,2015,244059.5355,13.59259827
Sutton,F,2016,266912.7707,9.363795253
Sutton,F,2017,285703.3169,7.039957735
Sutton,F,2018,277059.424,-3.025478686
Sutton,F,2019,268095.3133,-3.235446956
Sutton,F,2020,294762.0127,9.946723473
Sutton,F,2021,280201.9013,-4.93961595
Sutton,F,2022,304736.5407,8.756057408
Sutton,F,2023,289372.1518,-5.041859723
Sutton,F,2024,282930.3135,-2.226143131
Sutton,O,2010,215000,
Sutton,O,2011,27500,-87.20930233
Sutton,O,2012,358149,1202.36
Sutton,O,2013,1174250,227.866335
Sutton,O,2014,845553.5882,-27.99202996
Sutton,O,2015,2096963.296,147.9988644
Sutton,O,2016,1476637.681,-29.58209217
Sutton,O,2017,1273926.988,-13.72785595
Sutton,O,2018,954653.0986,-25.06218112
Sutton,O,2019,2463792.731,158.0825155
Sutton,O,2020,1401890.583,-43.10030365
Sutton,O,2021,991229.5076,-29.29337568
Sutton,O,2022,1519151.596,53.25931933
Sutton,O,2023,1543148.618,1.579633126
Sutton,O,2024,659949.7097,-57.23356118
Sutton,S,1995,92277.73052,
Sutton,S,1996,94842.49053,2.779392157
Sutton,S,1997,111205.8271,17.25317052
Sutton,S,1998,131906.2783,18.6145382
Sutton,S,1999,142816.3014,8.271041542
Sutton,S,2000,176895.9091,23.86254746
Sutton,S,2001,187515.6736,6.003397478
Sutton,S,2002,218293.2261,16.4133226
Sutton,S,2003,247596.1964,13.42367368
Sutton,S,2004,263462.4401,6.408112865
Sutton,S,2005,274268.0114,4.101370677
Sutton,S,2006,288548.0102,5.206585617
Sutton,S,2007,324757.8759,12.54899164
Sutton,S,2008,319438.9129,-1.63782419
Sutton,S,2009,293389.3224,-8.154795615
Sutton,S,2010,319094.5765,8.761482496
Sutton,S,2011,324457.6075,1.680702632
Sutton,S,2012,332849.4774,2.586430322
Sutton,S,2013,353852.6809,6.310120625
Sutton,S,2014,404948.4882,14.43985309
Sutton,S,2015,450016.8343,11.12940222
Sutton,S,2016,491350.3689,9.184886307
Sutton,S,2017,507360.683,3.258431291
Sutton,S,2018,515937.2645,1.690430835
Sutton,S,2019,519826.6478,0.753848115
Sutton,S,2020,547266.1298,5.278583169
Sutton,S,2021,574934.222,5.055692416
Sutton,S,2022,632734.0191,10.05328868
Sutton,S,2023,633815.6095,0.170939199
Sutton,S,2024,620746.907,-2.061909229
Sutton,T,1995,72190.05161,
Sutton,T,1996,73327.67883,1.575878116
Sutton,T,1997,86241.42277,17.61100875
Sutton,T,1998,97612.08186,13.18468402
Sutton,T,1999,109016.3181,11.68322198
Sutton,T,2000,135418.329,24.21840268
Sutton,T,2001,144607.9805,6.786120881
Sutton,T,2002,167536.3913,15.85556397
Sutton,T,2003,188776.611,12.67797371
Sutton,T,2004,212032.6789,12.31935875
Sutton,T,2005,215785.6537,1.769998285
Sutton,T,2006,227415.5825,5.389574605
Sutton,T,2007,255421.5836,12.31489982
Sutton,T,2008,249524.5536,-2.30874383
Sutton,T,2009,227326.562,-8.896115123
Sutton,T,2010,248281.0688,9.217799526
Sutton,T,2011,254389.6139,2.460334631
Sutton,T,2012,258945.5868,1.790942972
Sutton,T,2013,275281.0922,6.308470275
Sutton,T,2014,322385.5965,17.11142017
Sutton,T,2015,352272.5938,9.270574605
Sutton,T,2016,395439.6983,12.25389239
Sutton,T,2017,409118.6922,3.4591858
Sutton,T,2018,422370.7754,3.23917813
Sutton,T,2019,419014.7349,-0.794572153
Sutton,T,2020,434153.6795,3.612986212
Sutton,T,2021,448756.7442,3.363570432
Sutton,T,2022,489585.5082,9.098195072
Sutton,T,2023,492399.669,0.574804749
Sutton,T,2024,492566.8889,0.033960198
Three Rivers,D,1996,272000,
Three Rivers,D,2004,380000,39.70588235
Three Rivers,D,2006,426500,12.23684211
Three Rivers,D,2013,860000,101.6412661
Three Rivers,D,2017,1100000,27.90697674
Three Rivers,D,2018,1985000,80.45454545
Three Rivers,D,2021,1265000,-36.2720403
Three Rivers,D,2022,680000,-46.24505929
Three Rivers,F,1995,85000,
Three Rivers,F,1999,147500,73.52941176
Three Rivers,F,2000,265000,79.66101695
Three Rivers,F,2001,210000,-20.75471698
Three Rivers,F,2002,240000,14.28571429
Three Rivers,F,2013,358000,49.16666667
Three Rivers,F,2016,549975,53.62430168
Three Rivers,O,2020,5825000,
Three Rivers,S,2001,130000,
Three Rivers,S,2002,229950,76.88461538
Three Rivers,S,2021,510000,121.7873451
Three Rivers,T,1997,182300,
Three Rivers,T,2001,310000,70.04936917
Three Rivers,T,2005,342000,10.32258065
Three Rivers,T,2008,480000,40.35087719
Thurrock,D,2012,415000,
Thurrock,D,2021,625000,50.60240964
Thurrock,F,2004,242500,
Thurrock,S,2004,189750,
Thurrock,S,2021,200000,5.401844532
Thurrock,T,2015,260500,
Thurrock,T,2016,367500,41.07485605
Tower Hamlets,D,1995,224046.3636,
Tower Hamlets,D,1996,176016.6667,-21.43739188
Tower Hamlets,D,1997,191916.6667,9.033235489
Tower Hamlets,D,1998,215541.6667,12.3100304
Tower Hamlets,D,1999,228209,5.876976609
Tower Hamlets,D,2000,253670.8333,11.15724329
Tower Hamlets,D,2001,225785.7143,-10.99263904
Tower Hamlets,D,2002,383041.6667,69.64831804
Tower Hamlets,D,2003,323333.3333,-15.58794735
Tower Hamlets,D,2004,575661.5385,78.03965107
Tower Hamlets,D,2005,424125,-26.32389492
Tower Hamlets,D,2006,528700,24.65664604
Tower Hamlets,D,2007,547000,3.461320219
Tower Hamlets,D,2008,470500,-13.98537477
Tower Hamlets,D,2009,650208.3333,38.19518243
Tower Hamlets,D,2010,665629.75,2.37176546
Tower Hamlets,D,2011,607916.6667,-8.670448299
Tower Hamlets,D,2012,576250,-5.209047293
Tower Hamlets,D,2013,1072000,86.03036876
Tower Hamlets,D,2014,702015.75,-34.51345616
Tower Hamlets,D,2015,664444.4444,-5.351917753
Tower Hamlets,D,2016,1103333.333,66.05351171
Tower Hamlets,D,2017,1668333.333,51.20845921
Tower Hamlets,D,2018,1070000,-35.86413586
Tower Hamlets,D,2019,2900000,171.0280374
Tower Hamlets,D,2020,830000,-71.37931034
Tower Hamlets,D,2021,1112500,34.03614458
Tower Hamlets,D,2022,1783000,60.26966292
Tower Hamlets,D,2023,2500000,40.21312395
Tower Hamlets,D,2024,1548750,-38.05
Tower Hamlets,F,1995,71498.9079,
Tower Hamlets,F,1996,85082.57098,18.99842037
Tower Hamlets,F,1997,109157.1745,28.29557595
Tower Hamlets,F,1998,127144.0063,16.47791997
Tower Hamlets,F,1999,155855.5915,22.58194153
Tower Hamlets,F,2000,187958.1916,20.59765694
Tower Hamlets,F,2001,204914.9693,9.021568898
Tower Hamlets,F,2002,217195.1824,5.992833587
Tower Hamlets,F,2003,231197.2425,6.446763668
Tower Hamlets,F,2004,256011.5277,10.73295029
Tower Hamlets,F,2005,258607.7135,1.014089436
Tower Hamlets,F,2006,273143.9755,5.620969979
Tower Hamlets,F,2007,321775.4245,17.80432791
Tower Hamlets,F,2008,317048.0453,-1.469154826
Tower Hamlets,F,2009,329371.7183,3.88700487
Tower Hamlets,F,2010,336241.2981,2.085661706
Tower Hamlets,F,2011,334664.3063,-0.469005992
Tower Hamlets,F,2012,339561.5589,1.463332823
Tower Hamlets,F,2013,365225.8805,7.558076259
Tower Hamlets,F,2014,422049.919,15.55860129
Tower Hamlets,F,2015,454472.582,7.68218676
Tower Hamlets,F,2016,497121.4482,9.38425503
Tower Hamlets,F,2017,527977.5741,6.206959296
Tower Hamlets,F,2018,523717.249,-0.806914031
Tower Hamlets,F,2019,524051.4355,0.063810493
Tower Hamlets,F,2020,569801.436,8.730059171
Tower Hamlets,F,2021,605585.8598,6.280156844
Tower Hamlets,F,2022,605806.6307,0.036455754
Tower Hamlets,F,2023,539660.0344,-10.91876401
Tower Hamlets,F,2024,501730.8852,-7.02834132
Tower Hamlets,O,2005,3500,
Tower Hamlets,O,2007,279750,7892.857143
Tower Hamlets,O,2009,5000,-98.2126899
Tower Hamlets,O,2013,7111331.889,142126.6378
Tower Hamlets,O,2014,6253899.558,-12.05726782
Tower Hamlets,O,2015,3389382.554,-45.8036938
Tower Hamlets,O,2016,2588262.414,-23.63616756
Tower Hamlets,O,2017,4748644.77,83.46844368
Tower Hamlets,O,2018,8437546.9,77.68326142
Tower Hamlets,O,2019,4749496.252,-43.70998694
Tower Hamlets,O,2020,14136195.75,197.6356861
Tower Hamlets,O,2021,9030058.623,-36.12101317
Tower Hamlets,O,2022,2242964.645,-75.16112864
Tower Hamlets,O,2023,5613310.094,150.262977
Tower Hamlets,O,2024,5102867.966,-9.093424727
Tower Hamlets,S,1995,98094.27778,
Tower Hamlets,S,1996,106837.4324,8.913011903
Tower Hamlets,S,1997,126765.3125,18.65252619
Tower Hamlets,S,1998,134735.7407,6.287546714
Tower Hamlets,S,1999,205956.3636,52.85948814
Tower Hamlets,S,2000,244670.6522,18.79732573
Tower Hamlets,S,2001,228073.75,-6.783364505
Tower Hamlets,S,2002,305632.2368,34.00588048
Tower Hamlets,S,2003,286671.7391,-6.203696936
Tower Hamlets,S,2004,299421.0526,4.447356248
Tower Hamlets,S,2005,341779.0303,14.1466264
Tower Hamlets,S,2006,340424.0909,-0.396437252
Tower Hamlets,S,2007,449538.4722,32.05248519
Tower Hamlets,S,2008,375722.2222,-16.42045221
Tower Hamlets,S,2009,384142.8571,2.241186287
Tower Hamlets,S,2010,402382.0455,4.748022246
Tower Hamlets,S,2011,411401.75,2.241577289
Tower Hamlets,S,2012,534133.3333,29.83253798
Tower Hamlets,S,2013,539299.9333,0.96728657
Tower Hamlets,S,2014,573457.6923,6.333722084
Tower Hamlets,S,2015,691250,20.54071456
Tower Hamlets,S,2016,724000,4.737793852
Tower Hamlets,S,2017,944722.7273,30.48656454
Tower Hamlets,S,2018,762107.1429,-19.33007211
Tower Hamlets,S,2019,1152937.5,51.28286236
Tower Hamlets,S,2020,760357.1429,-34.05044568
Tower Hamlets,S,2021,911281.25,19.84910756
Tower Hamlets,S,2022,825439.2667,-9.419922042
Tower Hamlets,S,2023,1083585.857,31.27384423
Tower Hamlets,S,2024,871166.6667,-19.60335575
Tower Hamlets,T,1995,93242.64912,
Tower Hamlets,T,1996,99795.52876,7.027770763
Tower Hamlets,T,1997,117183.4513,17.42354873
Tower Hamlets,T,1998,139584.0629,19.11584899
Tower Hamlets,T,1999,175971.6747,26.0686005
Tower Hamlets,T,2000,203965.3842,15.90807702
Tower Hamlets,T,2001,231780.9141,13.63737773
Tower Hamlets,T,2002,250246.1049,7.966657144
Tower Hamlets,T,2003,279510.2208,11.69413442
Tower Hamlets,T,2004,302161.205,8.103812528
Tower Hamlets,T,2005,311906.6863,3.225258925
Tower Hamlets,T,2006,344853.4562,10.56302136
Tower Hamlets,T,2007,429710.6488,24.60673979
Tower Hamlets,T,2008,453089.955,5.44070906
Tower Hamlets,T,2009,396257.8615,-12.54322521
Tower Hamlets,T,2010,454402.9126,14.6735388
Tower Hamlets,T,2011,452170.7098,-0.491238664
Tower Hamlets,T,2012,519983.8161,14.99723551
Tower Hamlets,T,2013,571174.809,9.844728116
Tower Hamlets,T,2014,701686.4523,22.84968477
Tower Hamlets,T,2015,744729.2344,6.134190268
Tower Hamlets,T,2016,827503.5191,11.11468181
Tower Hamlets,T,2017,857952.8326,3.679659688
Tower Hamlets,T,2018,839184.2907,-2.187595996
Tower Hamlets,T,2019,780175.3059,-7.031707512
Tower Hamlets,T,2020,803748.6904,3.021549678
Tower Hamlets,T,2021,855646.7607,6.457002161
Tower Hamlets,T,2022,872882.4013,2.014340656
Tower Hamlets,T,2023,842933.6079,-3.431022699
Tower Hamlets,T,2024,870650.869,3.288190298
Waltham Forest,D,1995,130819.2857,
Waltham Forest,D,1996,157050.974,20.05185105
Waltham Forest,D,1997,141260.3289,-10.05447128
Waltham Forest,D,1998,161484.7727,14.31714334
Waltham Forest,D,1999,254507.2113,57.60446448
Waltham Forest,D,2000,209660.4386,-17.62102239
Waltham Forest,D,2001,250404.1884,19.43320833
Waltham Forest,D,2002,281935.7308,12.59225837
Waltham Forest,D,2003,326644.2105,15.85768488
Waltham Forest,D,2004,366529.8485,12.21072858
Waltham Forest,D,2005,393065.6579,7.23974037
Waltham Forest,D,2006,399928.5714,1.74599673
Waltham Forest,D,2007,456632.0714,14.17840686
Waltham Forest,D,2008,462379.8,1.25872205
Waltham Forest,D,2009,403788.5185,-12.67167845
Waltham Forest,D,2010,398636.25,-1.275981927
Waltham Forest,D,2011,405261.6667,1.662020618
Waltham Forest,D,2012,426724.3878,5.2960156
Waltham Forest,D,2013,476707.8182,11.71328189
Waltham Forest,D,2014,489318.2456,2.645315842
Waltham Forest,D,2015,524603.7736,7.211161302
Waltham Forest,D,2016,636200,21.27247878
Waltham Forest,D,2017,780680.8824,22.70997836
Waltham Forest,D,2018,709795.3125,-9.07996743
Waltham Forest,D,2019,743605.7692,4.763409413
Waltham Forest,D,2020,670162.8571,-9.876592561
Waltham Forest,D,2021,819205.7843,22.23980717
Waltham Forest,D,2022,792044.4444,-3.315569835
Waltham Forest,D,2023,1064767.568,34.43280551
Waltham Forest,D,2024,881191.3043,-17.24097059
Waltham Forest,F,1995,40671.66411,
Waltham Forest,F,1996,40601.53537,-0.172426548
Waltham Forest,F,1997,45749.95372,12.68035385
Waltham Forest,F,1998,55031.49186,20.28753558
Waltham Forest,F,1999,64530.17233,17.26044516
Waltham Forest,F,2000,76671.94356,18.81564978
Waltham Forest,F,2001,89837.18467,17.17087176
Waltham Forest,F,2002,115165.4579,28.19352954
Waltham Forest,F,2003,135121.016,17.3277287
Waltham Forest,F,2004,149144.952,10.37879706
Waltham Forest,F,2005,159995.2283,7.274987292
Waltham Forest,F,2006,168236.3212,5.150836682
Waltham Forest,F,2007,191254.0323,13.6817727
Waltham Forest,F,2008,188325.6754,-1.531134704
Waltham Forest,F,2009,165523.3222,-12.10793652
Waltham Forest,F,2010,171823.9022,3.806460574
Waltham Forest,F,2011,171636.1003,-0.109299076
Waltham Forest,F,2012,178234.2767,3.844282418
Waltham Forest,F,2013,198863.4972,11.57421619
Waltham Forest,F,2014,246697.8514,24.05386351
Waltham Forest,F,2015,285292.1292,15.64435103
Waltham Forest,F,2016,330134.6275,15.71809863
Waltham Forest,F,2017,336660.8497,1.976836644
Waltham Forest,F,2018,363138.2482,7.864709671
Waltham Forest,F,2019,376035.7864,3.551688177
Waltham Forest,F,2020,362579.5619,-3.57844251
Waltham Forest,F,2021,369279.8526,1.847950451
Waltham Forest,F,2022,394690.3725,6.881101082
Waltham Forest,F,2023,388828.8207,-1.485101304
Waltham Forest,F,2024,385279.4705,-0.912831032
Waltham Forest,O,2006,195000,
Waltham Forest,O,2010,2000,-98.97435897
Waltham Forest,O,2011,10000,400
Waltham Forest,O,2013,1021547.211,10115.47211
Waltham Forest,O,2014,1568690.244,53.56022979
Waltham Forest,O,2015,2216662.34,41.30656758
Waltham Forest,O,2016,724042.0137,-67.33638675
Waltham Forest,O,2017,1041807.156,43.88766619
Waltham Forest,O,2018,509671.3886,-51.07814476
Waltham Forest,O,2019,785740.7336,54.16614534
Waltham Forest,O,2020,1142062.563,45.34852447
Waltham Forest,O,2021,888080.5773,-22.23888547
Waltham Forest,O,2022,1039788.534,17.08267932
Waltham Forest,O,2023,1406605.938,35.27807736
Waltham Forest,O,2024,601177.9155,-57.26038834
Waltham Forest,S,1995,84760.29006,
Waltham Forest,S,1996,93019.33333,9.744000726
Waltham Forest,S,1997,101174.0021,8.766638552
Waltham Forest,S,1998,112318.8536,11.01552896
Waltham Forest,S,1999,130845.6174,16.49479427
Waltham Forest,S,2000,160194.8274,22.43041116
Waltham Forest,S,2001,175670.3983,9.660468594
Waltham Forest,S,2002,219058.0341,24.69831922
Waltham Forest,S,2003,246782.1709,12.65606941
Waltham Forest,S,2004,264556.6055,7.202479237
Waltham Forest,S,2005,279613.8294,5.691494213
Waltham Forest,S,2006,296081.9636,5.88959932
Waltham Forest,S,2007,335316.8437,13.25135769
Waltham Forest,S,2008,331363.0231,-1.179129714
Waltham Forest,S,2009,299214.0625,-9.702036257
Waltham Forest,S,2010,321642.0037,7.495617371
Waltham Forest,S,2011,328775.691,2.217896668
Waltham Forest,S,2012,334672.1585,1.793462115
Waltham Forest,S,2013,364584.6156,8.937838526
Waltham Forest,S,2014,439514.3072,20.55207169
Waltham Forest,S,2015,481094.1994,9.46041837
Waltham Forest,S,2016,537777.0361,11.78206612
Waltham Forest,S,2017,570386.7085,6.063790416
Waltham Forest,S,2018,583823.8642,2.35579749
Waltham Forest,S,2019,571770.1345,-2.064617504
Waltham Forest,S,2020,593764.0116,3.846629215
Waltham Forest,S,2021,638538.8855,7.540853443
Waltham Forest,S,2022,687019.2252,7.592386426
Waltham Forest,S,2023,686161.2311,-0.124886477
Waltham Forest,S,2024,703985.2258,2.597639438
Waltham Forest,T,1995,60764.03029,
Waltham Forest,T,1996,62670.20371,3.137009538
Waltham Forest,T,1997,73015.71216,16.50785834
Waltham Forest,T,1998,83262.20787,14.03327503
Waltham Forest,T,1999,94799.26629,13.85629654
Waltham Forest,T,2000,119119.3843,25.65433149
Waltham Forest,T,2001,137560.3436,15.48107333
Waltham Forest,T,2002,170293.8031,23.79570934
Waltham Forest,T,2003,196511.4139,15.39551669
Waltham Forest,T,2004,213322.9047,8.554969128
Waltham Forest,T,2005,222631.3604,4.363551906
Waltham Forest,T,2006,237339.5783,6.60653462
Waltham Forest,T,2007,269457.5292,13.5324884
Waltham Forest,T,2008,260909.6641,-3.17224951
Waltham Forest,T,2009,232190.9759,-11.00713852
Waltham Forest,T,2010,255578.8852,10.0727038
Waltham Forest,T,2011,257868.3667,0.895802284
Waltham Forest,T,2012,274888.9591,6.600496463
Waltham Forest,T,2013,311573.5461,13.34523841
Waltham Forest,T,2014,387545.4197,24.38328754
Waltham Forest,T,2015,440091.8732,13.55878585
Waltham Forest,T,2016,501716.5042,14.00267416
Waltham Forest,T,2017,527121.6917,5.063653932
Waltham Forest,T,2018,536033.1353,1.690585628
Waltham Forest,T,2019,536523.4497,0.091470909
Waltham Forest,T,2020,554754.4916,3.397995364
Waltham Forest,T,2021,598244.5887,7.839521407
Waltham Forest,T,2022,643241.8129,7.521543029
Waltham Forest,T,2023,634493.4599,-1.360041101
Waltham Forest,T,2024,648846.532,2.262130825
Wandsworth,D,1995,358478.6466,
Wandsworth,D,1996,437374.5146,22.0085265
Wandsworth,D,1997,404092.1296,-7.609584881
Wandsworth,D,1998,528862.5221,30.87671928
Wandsworth,D,1999,550467.9379,4.085261274
Wandsworth,D,2000,750388.6966,36.31832936
Wandsworth,D,2001,789423.8532,5.201991549
Wandsworth,D,2002,991358.8393,25.58004616
Wandsworth,D,2003,1039320.423,4.837963949
Wandsworth,D,2004,1150851.333,10.73113819
Wandsworth,D,2005,1203824.783,4.602979355
Wandsworth,D,2006,1428230.493,18.64106083
Wandsworth,D,2007,1774830.108,24.26776467
Wandsworth,D,2008,1642887.158,-7.434117163
Wandsworth,D,2009,1613125.7,-1.811533906
Wandsworth,D,2010,1543333.208,-4.32653774
Wandsworth,D,2011,1605404.922,4.021925626
Wandsworth,D,2012,1635892.815,1.899078133
Wandsworth,D,2013,1776877.687,8.618221807
Wandsworth,D,2014,2256854.582,27.01237677
Wandsworth,D,2015,2057443.651,-8.83579
Wandsworth,D,2016,2410402.586,17.15521761
Wandsworth,D,2017,2611571.66,8.34587031
Wandsworth,D,2018,2562020.833,-1.897356577
Wandsworth,D,2019,2458534.884,-4.039231386
Wandsworth,D,2020,2485972.204,1.116002875
Wandsworth,D,2021,3233845.922,30.08375221
Wandsworth,D,2022,3071651.606,-5.015523913
Wandsworth,D,2023,2820157.34,-8.187590857
Wandsworth,D,2024,2639910.028,-6.391392057
Wandsworth,F,1995,78212.38867,
Wandsworth,F,1996,85975.10649,9.925176763
Wandsworth,F,1997,98459.42643,14.52085429
Wandsworth,F,1998,116217.4594,18.03588912
Wandsworth,F,1999,141439.0799,21.70209242
Wandsworth,F,2000,179030.8909,26.57809363
Wandsworth,F,2001,191813.9199,7.140124783
Wandsworth,F,2002,219831.8799,14.60684395
Wandsworth,F,2003,242054.8811,10.10908938
Wandsworth,F,2004,275731.7161,13.91289233
Wandsworth,F,2005,275954.9553,0.080962446
Wandsworth,F,2006,302639.6544,9.669947451
Wandsworth,F,2007,343185.8584,13.39751858
Wandsworth,F,2008,350348.0617,2.086975065
Wandsworth,F,2009,330133.7617,-5.769776468
Wandsworth,F,2010,346157.4165,4.853685601
Wandsworth,F,2011,364758.1873,5.373500594
Wandsworth,F,2012,380982.2429,4.447893465
Wandsworth,F,2013,432349.625,13.4828809
