Unnamed: 0,X.5BBE9CB3.6332.4EB0.9CD3.8737CEA4A65A.,X42000,Date,NE4.9DN,S,N,F,X8,Unnamed..8,MATFEN.PLACE,FENHAM,NEWCASTLE.UPON.TYNE,NEWCASTLE.UPON.TYNE.1,TYNE.AND.WEAR,A,A.1,Quarter,Education.Growth.Rate,Bank.Growth.Rate,GDP.Growth.Rate
3792949,{1C3E72FE-B06C-F410-E063-4804A8C0DFA6},320000,2024-03-15 00:00,TW11 8LL,F,N,L,115A,,WALDEGRAVE ROAD,,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792950,{1C3E72FE-B06E-F410-E063-4804A8C0DFA6},360000,2024-01-26 00:00,SE4 2JP,F,N,L,MONMOUTH HOUSE,FLAT 5,AVIGNON ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792951,{1C3E72FE-B070-F410-E063-4804A8C0DFA6},450000,2024-05-03 00:00,SW16 2DP,F,N,L,ENDSLEIGH MANSIONS,FLAT 39,LEIGHAM AVENUE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792952,{1C3E72FE-B071-F410-E063-4804A8C0DFA6},355000,2024-04-24 00:00,SE3 7RS,F,N,L,181,,SEREN PARK GARDENS,GREENWICH,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792953,{1C3E72FE-B072-F410-E063-4804A8C0DFA6},335000,2024-05-29 00:00,E15 2QB,F,N,L,"THE LOCK BUILDING, 72",FLAT 2,HIGH STREET,STRATFORD,LONDON,NEWHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792954,{1C3E72FE-B073-F410-E063-4804A8C0DFA6},250000,2024-04-18 00:00,TW1 4QL,F,N,L,45,,THAMES EYOT,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792955,{1C3E72FE-B074-F410-E063-4804A8C0DFA6},620000,2024-06-13 00:00,SE16 5EG,S,N,F,456A,,ROTHERHITHE STREET,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792956,{1C3E72FE-B075-F410-E063-4804A8C0DFA6},412500,2024-06-14 00:00,SE7 7PF,F,N,L,67A,,ELLISCOMBE ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792957,{1C3E72FE-B076-F410-E063-4804A8C0DFA6},500000,2024-03-14 00:00,SE5 8LH,F,N,L,23,FLAT 1,GROVE PARK,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792958,{1C3E72FE-B077-F410-E063-4804A8C0DFA6},325000,2024-05-24 00:00,SE18 6FF,F,N,L,WAREHOUSE COURT,FLAT 262,MAJOR DRAPER STREET,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792959,{1C3E72FE-B078-F410-E063-4804A8C0DFA6},355000,2024-01-05 00:00,SW16 5LJ,F,N,L,47,,KEMPSHOTT ROAD,STREATHAM,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792960,{1C3E72FE-B079-F410-E063-4804A8C0DFA6},525000,2024-05-31 00:00,SE26 5DW,F,N,L,2 - 4,FLAT 5,TREWSBURY ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792961,{1C3E72FE-B07A-F410-E063-4804A8C0DFA6},520000,2024-02-14 00:00,SW14 7DB,F,N,L,"CHURCHILL COURT, 2",FLAT 8,WADHAM MEWS,,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792962,{1C3E72FE-B07C-F410-E063-4804A8C0DFA6},328000,2024-06-05 00:00,E16 1GQ,F,N,L,30,FLAT 28,BARKING ROAD,CANNING TOWN,LONDON,NEWHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792963,{1C3E72FE-B07D-F410-E063-4804A8C0DFA6},483000,2024-05-21 00:00,SW4 6JQ,F,N,L,31,FLAT 2,UNION ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792964,{1C3E72FE-B07E-F410-E063-4804A8C0DFA6},400000,2024-02-27 00:00,TW12 1NY,F,N,L,"TEMPLETON COURT, 104 - 108",FLAT 17,HIGH STREET,HAMPTON HILL,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792965,{1C3E72FE-B07F-F410-E063-4804A8C0DFA6},276000,2024-01-12 00:00,E16 1FW,F,N,L,"CALLISTO COURT, 108",FLAT 34,HAMMERSLEY ROAD,,LONDON,NEWHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792966,{1C3E72FE-B080-F410-E063-4804A8C0DFA6},750000,2024-05-24 00:00,SW12 9ND,F,N,L,12,FLAT A,DORNTON ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792967,{1C3E72FE-B081-F410-E063-4804A8C0DFA6},600000,2024-02-02 00:00,TW1 2JN,F,N,L,CAMBRIDGE PARK COURT,28,CAMBRIDGE PARK,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792968,{1C3E72FE-B082-F410-E063-4804A8C0DFA6},491500,2024-04-30 00:00,SE9 6AY,F,N,L,"CONNINGHAM COURT, 17",14,DOWDING DRIVE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792969,{1C3E72FE-B083-F410-E063-4804A8C0DFA6},480000,2024-05-31 00:00,SW16 2PX,F,N,L,HOLMLEIGH COURT,FLAT 13,LEIGHAM AVENUE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792970,{2ACACE8D-28D2-295E-E063-4804A8C0B0EB},1185000,2024-07-22 00:00,TW11 0SU,S,N,F,67,,WINCHENDON ROAD,,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792971,{2ACACE8D-2EE1-295E-E063-4804A8C0B0EB},1350000,2024-08-01 00:00,SW13 0PS,T,N,F,22,,CROSS STREET,,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792972,{2ACACE8D-2F15-295E-E063-4804A8C0B0EB},380000,2024-08-09 00:00,SE2 9SL,T,N,F,10,,DALBERG WAY,,LONDON,BEXLEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792973,{2ACACE8D-2F7F-295E-E063-4804A8C0B0EB},1425000,2024-05-31 00:00,SW12 0HE,T,N,F,55,,HAVERHILL ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792974,{2ACACE8D-302E-295E-E063-4804A8C0B0EB},356000,2024-08-23 00:00,SW9 6NH,F,N,L,95D,,VASSALL ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792975,{2ACACE8D-302F-295E-E063-4804A8C0B0EB},2260000,2024-08-09 00:00,SW18 5SH,S,N,F,66,,WIMBLEDON PARK ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792976,{2ACACE8D-30CD-295E-E063-4804A8C0B0EB},410000,2024-06-12 00:00,DA1 4BB,T,N,F,29,,WOLSLEY CLOSE,CRAYFORD,DARTFORD,BEXLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792977,{2ACACE8D-3187-295E-E063-4804A8C0B0EB},425000,2024-07-26 00:00,SW17 9DH,F,N,L,2B,FLAT 3,EAST GARDENS,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792978,{2ACACE8D-321B-295E-E063-4804A8C0B0EB},255000,2024-08-13 00:00,CR0 4FN,F,N,L,"HERITAGE COURT, 127",FLAT 44,CONNERSVILLE WAY,,CROYDON,CROYDON,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3792979,{2ACACE8D-3264-295E-E063-4804A8C0B0EB},875000,2024-03-25 00:00,BR6 0QT,D,N,F,14,,LANCING ROAD,,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792980,{2ACACE8D-3F27-295E-E063-4804A8C0B0EB},1045000,2024-11-22 00:00,SW19 3AT,T,N,F,14,,SHELTON ROAD,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3792981,{2ACACE8D-4105-295E-E063-4804A8C0B0EB},340000,2024-05-30 00:00,CR0 6NE,T,N,F,172,,MORLAND ROAD,,CROYDON,CROYDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792982,{2ACACE8D-8DB3-295E-E063-4804A8C0B0EB},470000,2024-12-11 00:00,DA6 8EN,D,N,F,22,,BRUNSWICK ROAD,,BEXLEYHEATH,BEXLEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3792983,{1A0C5C63-9CB0-7CBE-E063-4804A8C06C96},475000,2024-05-22 00:00,TW11 8JB,F,N,L,120B,,HIGH STREET,,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792984,{1A0C5C63-9CB1-7CBE-E063-4804A8C06C96},1317500,2024-01-22 00:00,SW20 0DJ,T,N,F,36,,MELBURY GARDENS,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792985,{1A0C5C63-9CB2-7CBE-E063-4804A8C06C96},525000,2024-05-02 00:00,SW17 7UG,T,N,F,36,,COLLEGE GARDENS,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792986,{1A0C5C63-9CB3-7CBE-E063-4804A8C06C96},875000,2024-04-22 00:00,SE16 3RS,T,N,F,58,,SOUTHWARK PARK ROAD,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792987,{1A0C5C63-9CB4-7CBE-E063-4804A8C06C96},285000,2024-03-22 00:00,CR0 4RZ,T,N,F,4,,WRANGTHORN WALK,,CROYDON,CROYDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792988,{1A0C5C63-9CB5-7CBE-E063-4804A8C06C96},751160,2024-04-26 00:00,TW10 7EQ,T,N,F,16,,BUCKINGHAM ROAD,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792989,{1A0C5C63-9CB7-7CBE-E063-4804A8C06C96},266000,2024-04-29 00:00,KT3 3AF,F,N,F,22,,TREGARON GARDENS,,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792990,{1A0C5C63-9CB8-7CBE-E063-4804A8C06C96},610000,2024-02-19 00:00,SE3 7PX,T,N,F,84,,COMBE AVENUE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792991,{1A0C5C63-9CB9-7CBE-E063-4804A8C06C96},500000,2024-01-26 00:00,SE18 7BL,T,N,F,51,,CRESCENT ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792992,{1A0C5C63-9CBA-7CBE-E063-4804A8C06C96},352000,2024-04-12 00:00,SE2 9LL,T,N,F,34,,MOTTISFONT ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792993,{1A0C5C63-9CBB-7CBE-E063-4804A8C06C96},325000,2024-04-16 00:00,KT9 2JZ,F,N,L,15,,BRANSBY ROAD,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792994,{1A0C5C63-9CBC-7CBE-E063-4804A8C06C96},450000,2024-01-03 00:00,CR5 1AS,T,N,F,20,,CHARLTON GARDENS,,COULSDON,CROYDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792995,{1A0C5C63-9CBD-7CBE-E063-4804A8C06C96},447000,2024-03-11 00:00,CR5 1AS,T,N,F,22,,CHARLTON GARDENS,,COULSDON,CROYDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792996,{1A0C5C63-9CBE-7CBE-E063-4804A8C06C96},825000,2024-04-19 00:00,SW16 3AZ,T,N,F,52,,STRATHBROOK ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792997,{1A0C5C63-9CBF-7CBE-E063-4804A8C06C96},670000,2024-04-19 00:00,SE9 1YH,T,N,F,9,,CROOKSTON ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3792998,{1A0C5C63-9CC0-7CBE-E063-4804A8C06C96},520000,2024-02-22 00:00,CR4 3HN,T,N,F,29,,BIGGIN AVENUE,,MITCHAM,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3792999,{1A0C5C63-9CC1-7CBE-E063-4804A8C06C96},675000,2024-02-29 00:00,BR1 5AY,T,N,F,107,,PORTLAND ROAD,,BROMLEY,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793000,{1A0C5C63-9CC3-7CBE-E063-4804A8C06C96},470000,2024-03-22 00:00,SE6 3EJ,T,N,F,13,,ADOLF STREET,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793001,{1A0C5C63-9CC4-7CBE-E063-4804A8C06C96},355000,2024-05-07 00:00,BR3 5TU,F,N,L,21,,APEX CLOSE,,BECKENHAM,BROMLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793002,{1A0C5C63-9CC5-7CBE-E063-4804A8C06C96},570000,2024-01-24 00:00,SW18 2JR,F,N,L,39,,DENTON STREET,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793003,{1A0C5C63-9CC7-7CBE-E063-4804A8C06C96},900000,2024-02-07 00:00,SW8 1TA,T,N,F,62,,VAUXHALL GROVE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793004,{1A0C5C63-9CC8-7CBE-E063-4804A8C06C96},305000,2024-05-02 00:00,SE18 1NX,T,N,F,29,,SPERANZA STREET,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793005,{1A0C5C63-9CC9-7CBE-E063-4804A8C06C96},700000,2024-05-02 00:00,SE3 9HG,T,N,F,97,,LEE PARK,BLACKHEATH,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793006,{1A0C5C63-9CCA-7CBE-E063-4804A8C06C96},912000,2024-02-08 00:00,SW20 8SQ,T,N,F,74,,ABBOTT AVENUE,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793007,{1A0C5C63-9CCB-7CBE-E063-4804A8C06C96},460000,2024-01-26 00:00,CR4 1DF,T,N,F,234,,TAMWORTH LANE,,MITCHAM,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793008,{1A0C5C63-9CCC-7CBE-E063-4804A8C06C96},655000,2024-01-26 00:00,KT1 3LL,S,N,F,20,,ERNEST ROAD,,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793009,{1A0C5C63-9CCD-7CBE-E063-4804A8C06C96},360000,2024-04-26 00:00,CR5 2NQ,T,N,F,15,,EDWARD ROAD,,COULSDON,CROYDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793010,{1A0C5C63-9CCF-7CBE-E063-4804A8C06C96},776000,2024-04-12 00:00,SE19 3BA,S,N,F,28,,SOUTH VALE,,LONDON,CROYDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793011,{1A0C5C63-9CD0-7CBE-E063-4804A8C06C96},860000,2024-05-10 00:00,TW9 3BD,T,N,F,2,,WATCOMBE COTTAGES,KEW,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793012,{1A0C5C63-9CD1-7CBE-E063-4804A8C06C96},725000,2024-04-19 00:00,SW12 8JE,T,N,F,43,,LINNET MEWS,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793013,{1A0C5C63-9CD4-7CBE-E063-4804A8C06C96},900000,2024-01-10 00:00,BR1 2TQ,D,N,F,3,,ELHAM CLOSE,,BROMLEY,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793014,{2ACACE8D-9444-295E-E063-4804A8C0B0EB},77500,2024-06-21 00:00,N20 9QU,O,N,F,THATCHAM COURT,GARAGE 21,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3793015,{2ACACE8D-9445-295E-E063-4804A8C0B0EB},1000000,2024-05-31 00:00,N22 5LG,O,N,F,601,,LORDSHIP LANE,,LONDON,HARINGEY,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3793016,{2ACACE8D-9446-295E-E063-4804A8C0B0EB},515000,2024-12-03 00:00,NW9 0QS,S,N,F,145,,STAG LANE,,LONDON,BRENT,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793017,{2ACACE8D-9447-295E-E063-4804A8C0B0EB},482000,2024-11-26 00:00,UB2 5LP,T,N,F,78,,MARLBOROUGH ROAD,,SOUTHALL,EALING,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793018,{2ACACE8D-9448-295E-E063-4804A8C0B0EB},765000,2024-08-15 00:00,UB5 5HH,S,N,F,2,,FORT ROAD,,NORTHOLT,EALING,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3793019,{2ACACE8D-9449-295E-E063-4804A8C0B0EB},500000,2024-05-10 00:00,TW2 6HW,O,N,L,44,,ASHLEY DRIVE,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3793020,{2ACACE8D-944A-295E-E063-4804A8C0B0EB},650000,2024-11-27 00:00,UB4 0EQ,S,N,F,48,,LOTHIAN AVENUE,,HAYES,HILLINGDON,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3793021,{2ACACE8D-944B-295E-E063-4804A8C0B0EB},485000,2024-05-24 00:00,HA3 5AU,T,N,F,107,,HERGA ROAD,,HARROW,HARROW,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3793022,{2ACACE8D-944C-295E-E063-4804A8C0B0EB},16000,2024-09-05 00:00,TW13 7BE,O,N,F,19,,ELMWOOD AVENUE,,FELTHAM,HOUNSLOW,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3793023,{2ACACE8D-944D-295E-E063-4804A8C0B0EB},1630000,2024-03-19 00:00,W5 2EQ,D,N,F,12,,HAMILTON ROAD,,LONDON,EALING,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3793024,{2ACACE8D-944E-295E-E063-4804A8C0B0EB},2200000,2024-07-19 00:00,N20 0QG,O,N,F,980,,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3793025,{2ACACE8D-944F-295E-E063-4804A8C0B0EB},460000,2024-06-03 00:00,UB3 2SQ,T,N,F,129,,WOOD END GREEN ROAD,,HAYES,HILLINGDON,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3793026,{2131FCF5-A397-86E8-E063-4804A8C0372B},995000,2024-08-13 00:00,SE22 9PJ,T,N,F,139,,LANDELLS ROAD,EAST DULWICH,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3793027,{2131FCF5-A398-86E8-E063-4804A8C0372B},3100000,2024-07-15 00:00,NW3 2LE,T,N,F,25,,COURTHOPE ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3793028,{2131FCF5-A399-86E8-E063-4804A8C0372B},3900000,2024-04-10 00:00,W8 4AW,T,N,F,27,,BRUNSWICK GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793029,{1A0C5C63-9CD5-7CBE-E063-4804A8C06C96},444000,2024-05-02 00:00,SW17 7UG,S,N,F,22,,COLLEGE GARDENS,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793030,{1A0C5C63-9CD6-7CBE-E063-4804A8C06C96},497250,2024-05-01 00:00,TW9 3JJ,F,N,L,"SANDSTONE, 5",1,KENT ROAD,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793031,{1A0C5C63-9CD7-7CBE-E063-4804A8C06C96},4251000,2024-05-10 00:00,SW12 8UD,D,N,F,70,,THURLEIGH ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793032,{1A0C5C63-9CD8-7CBE-E063-4804A8C06C96},1125000,2024-04-24 00:00,TW1 1JF,T,N,F,77,,ST MARGARETS GROVE,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793033,{1A0C5C63-9CD9-7CBE-E063-4804A8C06C96},990000,2024-01-19 00:00,SE21 8DA,T,N,F,63,,CLIVE ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793034,{1A0C5C63-9CDA-7CBE-E063-4804A8C06C96},975500,2024-01-08 00:00,SW18 3AY,T,N,F,9,,WILNA ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793035,{1A0C5C63-9CDB-7CBE-E063-4804A8C06C96},315000,2024-01-05 00:00,KT9 2DF,T,N,F,1,,LARA CLOSE,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793036,{1A0C5C63-9CDC-7CBE-E063-4804A8C06C96},422500,2024-04-30 00:00,BR1 5EP,T,N,F,103,,MOORSIDE ROAD,,BROMLEY,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793037,{1A0C5C63-9CDE-7CBE-E063-4804A8C06C96},1100000,2024-03-01 00:00,SW19 8PB,T,N,F,130,,FARADAY ROAD,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793038,{1A0C5C63-9CDF-7CBE-E063-4804A8C06C96},525000,2024-04-30 00:00,TW12 3EJ,T,N,F,363,,HANWORTH ROAD,,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793039,{1A0C5C63-9CE0-7CBE-E063-4804A8C06C96},705000,2024-03-27 00:00,DA5 1RG,S,N,F,225,,UPTON ROAD SOUTH,,BEXLEY,BEXLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793040,{1A0C5C63-9CE1-7CBE-E063-4804A8C06C96},390000,2024-05-10 00:00,KT4 8XU,S,N,F,211,,BRIDGEWOOD ROAD,,WORCESTER PARK,SUTTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793041,{1A0C5C63-9CE2-7CBE-E063-4804A8C06C96},415000,2024-02-01 00:00,SE6 3JZ,S,N,F,76,,GRANGEMILL ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793042,{1A0C5C63-9CE4-7CBE-E063-4804A8C06C96},560000,2024-04-19 00:00,KT5 9PN,T,N,F,39,,ELMDENE,,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793043,{1A0C5C63-9CE6-7CBE-E063-4804A8C06C96},1105000,2024-04-25 00:00,TW9 4DT,T,N,F,68,,DEFOE AVENUE,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793044,{1A0C5C63-9CE7-7CBE-E063-4804A8C06C96},255000,2024-01-19 00:00,CR0 4UB,F,N,L,25,,MELLER CLOSE,,CROYDON,SUTTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793045,{1A0C5C63-9CE8-7CBE-E063-4804A8C06C96},672000,2024-03-18 00:00,CR2 9NS,S,N,F,73,,HYDE ROAD,,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793046,{1A0C5C63-9CEA-7CBE-E063-4804A8C06C96},610000,2024-04-19 00:00,SE6 4DQ,T,N,F,7,,TUGELA STREET,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793047,{1A0C5C63-9CEC-7CBE-E063-4804A8C06C96},535000,2024-02-23 00:00,SM4 5RY,T,N,F,9,,BRUTON ROAD,,MORDEN,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793048,{1A0C5C63-9CED-7CBE-E063-4804A8C06C96},478000,2024-01-31 00:00,DA7 6JF,T,N,F,23,,NORTHALL ROAD,BARNEHURST,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793049,{1A0C5C63-9CEF-7CBE-E063-4804A8C06C96},428000,2024-01-22 00:00,BR1 3JD,T,N,F,4,,PLYMOUTH ROAD,,BROMLEY,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793050,{1A0C5C63-9CF1-7CBE-E063-4804A8C06C96},340000,2024-05-01 00:00,SM5 1RU,T,N,F,HORNBEAM TERRACE,14,WINCHCOMBE ROAD,,CARSHALTON,SUTTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793051,{1A0C5C63-9CF2-7CBE-E063-4804A8C06C96},2200000,2024-05-14 00:00,SW18 3RG,T,N,F,278,,TRINITY ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793052,{1A0C5C63-9CF3-7CBE-E063-4804A8C06C96},443000,2024-04-19 00:00,SE12 9NH,S,N,F,31,,WESTDEAN AVENUE,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793053,{1A0C5C63-9CF6-7CBE-E063-4804A8C06C96},300000,2024-05-08 00:00,DA14 6RB,F,N,L,36,,SYDNEY ROAD,,SIDCUP,BEXLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3793054,{1A0C5C63-9CF7-7CBE-E063-4804A8C06C96},2000000,2024-03-27 00:00,SW14 7PZ,T,N,F,50,,PALMERSTON ROAD,,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3793055,{1A0C5C63-9CFA-7CBE-E063-4804A8C06C96},395000,2024-04-30 00:00,SE9 4HH,T,N,F,63,,WIDECOMBE ROAD,,LONDON,BROMLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
